0,0.152792,0.0692675,0.0918525,0.0329564,0.0337557,0.0115732,0.0293768,0.0143089,0.0253818,0.00728154,0.016482,0.0108098,0.00991689,0.00956563,0.00766363,0.00626574,0.00710467,0.00343009,0.00706799,0.00308568,0.00200898,0.00225616,0.00322557,0.0012172,0.00216488,0.0018829,0.0019509,0.00293322,0.00135886
0,0.152336,0.0669997,0.0841506,0.0277103,0.0369378,0.00526767,0.0241511,0.0156159,0.0255343,0.00726089,0.0161766,0.0155887,0.00937419,0.00986277,0.00761,0.00573956,0.0074064,0.00510865,0.00516307,0.00282668,0.00200271,0.00345484,0.00205046,0.000820838,0.00172935,0.000700624,0.00182468,0.0013563,0.00179169
0,0.151339,0.0643309,0.0670083,0.0278344,0.0341701,0.0156675,0.0213498,0.0155123,0.0181355,0.0110971,0.0150926,0.0132361,0.0100419,0.0102574,0.00800415,0.0038388,0.00389859,0.00593122,0.00209751,0.00378229,0.00223434,0.00361561,0.00219317,0.0014997,0.00153026,0.00259838,0.00181974,0.00299068,0.00166906
0,0.159069,0.0944208,0.0752302,0.0413636,0.0264872,0.0161666,0.0176713,0.0162326,0.0114332,0.0077475,0.0152347,0.0102207,0.00960601,0.00491899,0.0109332,0.00750493,0.00640172,0.0077871,0.00285244,0.00442761,0.00452324,0.00380568,0.00373457,0.00265976,0.00336658,0.00170004,0.00205977,0.00140271,0.00287957
0,0.158194,0.0593218,0.0925183,0.03171,0.0379033,0.00924036,0.0230182,0.0144471,0.0232329,0.00859333,0.0138746,0.0130032,0.0106572,0.00900419,0.00867433,0.0057393,0.00829125,0.00562984,0.00587189,0.00435237,0.00181257,0.00474846,0.00277534,0.00217441,0.00150895,0.0022987,0.00234553,0.0019054,0.00100602
0,0.174361,0.0451535,0.115253,0.0353947,0.0654946,0.0115094,0.0275481,0.0110115,0.0123956,0.0117255,0.0144495,0.0125428,0.00532434,0.00252707,0.00314762,0.00617727,0.00781973,0.00474312,0.00275469,0.00201848,0.00186181,0.00247998,0.00194217,0.00202559,0.00184059,0.00181607,0.00186729,0.00168607,0.00136614
0,0.16805,0.0386153,0.109679,0.0395552,0.062403,0.00955368,0.0251887,0.0125652,0.0152499,0.0158131,0.0136608,0.0126476,0.0042905,0.005721,0.00389099,0.00676768,0.00550645,0.00524756,0.0029879,0.00286796,0.00364514,0.00333022,0.00333194,0.00286322,0.00217536,0.00257139,0.000762728,0.00150098,0.000714709
0,0.178695,0.0406921,0.107567,0.0355479,0.0605621,0.0142918,0.0241551,0.013542,0.014042,0.013339,0.010956,0.0130874,0.00460336,0.00410436,0.00499867,0.007087,0.00600786,0.00382653,0.00340782,0.00189719,0.00218047,0.0042682,0.00246221,0.00239146,0.000988195,0.00119113,0.0025577,0.0023183,0.000558454
0,0.179272,0.0723818,0.116369,0.0377236,0.0535729,0.0214872,0.0207075,0.0118425,0.0154149,0.0129999,0.0143432,0.0100164,0.00563753,0.00515615,0.00562032,0.00737946,0.00493548,0.00553508,0.00270214,0.0024468,0.00195511,0.00318908,0.00232716,0.00137461,0.00132136,0.00130914,0.00259355,0.00178946,0.00148424
0,0.163567,0.0417457,0.104337,0.0377577,0.0632526,0.0114396,0.0245582,0.0125617,0.016147,0.0163306,0.0117051,0.0114688,0.00594925,0.0050326,0.00395284,0.00584551,0.00577647,0.00542714,0.00300133,0.00299184,0.00439686,0.0052381,0.00331189,0.00275418,0.00256588,0.002247,0.00137343,0.00167331,0.00117807
0,0.151402,0.0697207,0.0856486,0.0310489,0.0345242,0.019357,0.0135211,0.0150604,0.0137014,0.0115216,0.0101865,0.00775113,0.00772918,0.00902501,0.00652258,0.00795604,0.00735871,0.00627553,0.00510316,0.00727942,0.00342975,0.00285116,0.00383144,0.00303978,0.00440615,0.00138886,0.00357018,0.00221357,0.00223165
0,0.150336,0.0724669,0.0863774,0.0344945,0.0361631,0.0187668,0.0132956,0.0148869,0.0134902,0.0126893,0.00971476,0.00886466,0.00746817,0.00814528,0.00498012,0.00767276,0.00651153,0.00624545,0.00456272,0.00697209,0.00328019,0.00430287,0.00375283,0.00286349,0.0042024,0.00102649,0.00405738,0.00187697,0.00304182
0,0.152519,0.0694675,0.0870533,0.0315275,0.0352265,0.0182792,0.0124824,0.0154279,0.0138279,0.0127779,0.00945448,0.00875585,0.00750216,0.00923394,0.00477079,0.00824952,0.0060978,0.00607823,0.003936,0.00710162,0.00412316,0.00378537,0.00341803,0.00386777,0.00395128,0.00213321,0.00307751,0.00232526,0.00193794
0,0.150446,0.0736906,0.0872003,0.032007,0.0341368,0.0175969,0.0130552,0.0154175,0.0135033,0.0128846,0.0092061,0.00818762,0.00770162,0.00888959,0.00556639,0.00707654,0.00668874,0.00695768,0.00499849,0.00747533,0.00368351,0.00319665,0.00408387,0.00363617,0.00421782,0.00187148,0.00335294,0.00170223,0.00230723
0,0.151591,0.0745768,0.0868829,0.0323846,0.0355913,0.0182583,0.0125691,0.0143244,0.0145366,0.0130991,0.00894649,0.00787327,0.00748085,0.00851567,0.00571876,0.00776689,0.0064772,0.00669677,0.00433745,0.00726379,0.00383919,0.00372946,0.00299979,0.00354364,0.00332398,0.00245267,0.00325227,0.00249014,0.00179785
0,0.108333,0.075137,0.060255,0.028698,0.029751,0.010046,0.0226162,0.00895139,0.0128104,0.00737191,0.0100853,0.0133254,0.00459295,0.00861432,0.00587326,0.00619593,0.00602517,0.00214662,0.00534968,0.00249469,0.00243492,0.00287319,0.00268267,0.00299546,0.000961759,0.00124978,0.00113926,0.0012537,0.00129065
0,0.113489,0.0767277,0.0613971,0.0252451,0.0288906,0.0110207,0.0213867,0.00698014,0.0126732,0.00824597,0.0105538,0.0139272,0.00690134,0.00792775,0.00667522,0.00594939,0.006587,0.00249469,0.00537822,0.00311805,0.00272103,0.00255512,0.00280437,0.00313144,0.00171185,0.00230265,0.00108995,0.000752115,0.000973875
0,0.111188,0.0764731,0.0590071,0.0275437,0.0297504,0.0120439,0.0223896,0.00686937,0.0124543,0.00856275,0.0114659,0.0144043,0.00671438,0.00901365,0.00730257,0.005624,0.00677915,0.00275811,0.00592984,0.00275101,0.00312374,0.00273327,0.00272379,0.00374391,0.000837927,0.00170248,0.00140393,0.00140944,0.000523292
0,0.108838,0.0712273,0.0624167,0.0306244,0.0250306,0.0101919,0.0204167,0.00899805,0.00957887,0.0107282,0.00618346,0.0135532,0.00636968,0.0108549,0.00840848,0.00501409,0.00702719,0.00115159,0.00547934,0.00220052,0.0029989,0.00196374,0.00289671,0.00272195,0.00137947,0.00173348,0.00166883,0.000983431,0.000602205
0,0.111451,0.0798718,0.0539258,0.0273545,0.0201913,0.00814573,0.0196675,0.0079816,0.00909315,0.0106994,0.00704358,0.0126609,0.00594655,0.00981387,0.00738137,0.00397819,0.00732647,0.00242724,0.00531241,0.00261287,0.00273896,0.00231383,0.00255833,0.00287085,0.00166109,0.000936934,0.00172349,0.00116662,0.00136134
0,0.166732,0.0446664,0.105853,0.0346559,0.0490034,0.015133,0.0187537,0.0129364,0.0144492,0.0117656,0.00990587,0.0112108,0.00424936,0.00496651,0.00581036,0.00712888,0.00553533,0.00267114,0.00182504,0.00507835,0.00320343,0.00457408,0.00118719,0.000406857,0.00223032,0.00129619,0.00168288,0.000678442,0.00143953
0,0.134233,0.0591394,0.0962736,0.0384456,0.0389529,0.0161846,0.0230678,0.00512949,0.0130207,0.00807715,0.0143539,0.0056261,0.00366844,0.00897793,0.00472818,0.0109828,0.00298973,0.00647331,0.00559758,0.0050852,0.00506631,0.0016956,0.00327787,0.00285764,0.0034445,0.00387868,0.00133304,0.00263698,0.00117125
0,0.122946,0.0712921,0.0805212,0.0358244,0.031431,0.017285,0.0213033,0.00641118,0.014768,0.00670626,0.0170546,0.00357786,0.00717451,0.0092262,0.00745481,0.0107497,0.00453254,0.00777139,0.00583212,0.00475385,0.00379441,0.00136521,0.00306172,0.00249581,0.00412673,0.00247005,0.00129733,0.00186398,0.000510997
0,0.154552,0.0508001,0.0977329,0.039671,0.0436723,0.0144197,0.0204472,0.00744853,0.0121994,0.00702282,0.0110971,0.00973896,0.00540024,0.00778104,0.00633586,0.010103,0.00447679,0.00407235,0.00472954,0.00485995,0.00559774,0.00326746,0.00272886,0.00181605,0.00354367,0.00299338,0.00203483,0.0015715,0.00146607
0,0.157214,0.0508694,0.105092,0.0347763,0.0455434,0.0172011,0.0206846,0.00944035,0.011236,0.0100807,0.011372,0.00948398,0.0053194,0.00824061,0.00603315,0.00989513,0.00440398,0.00444414,0.00422226,0.00556323,0.00580028,0.00398692,0.00262606,0.00183335,0.002204,0.00323286,0.00234812,0.00165796,0.00122942
1,0.375136,0.210279,0.0619178,0.0852546,0.068945,0.0528411,0.0435679,0.0188047,0.0362479,0.0230401,0.0169146,0.0112617,0.0115884,0.01014,0.00947327,0.00206185,0.00619973,0.00374786,0.0111805,0.00708179,0.00430464,0.00746299,0.0067876,0.00294496,0.00646563,0.00309339,0.00328997,0.00449538,0.0032657
1,0.365108,0.203031,0.0500706,0.10835,0.0703523,0.0617156,0.043117,0.00499515,0.0225486,0.0150685,0.0180577,0.0147528,0.0173771,0.0124782,0.00782993,0.0080298,0.00683324,0.00349191,0.00922107,0.00234849,0.00703503,0.00322779,0.00163712,0.00657941,0.00777142,0.00335463,0.00438812,0.00258492,0.00348939
1,0.364683,0.209086,0.0470932,0.123189,0.0668954,0.0568927,0.0306903,0.0176424,0.0140069,0.0110357,0.0189654,0.0169185,0.0133372,0.01219,0.00783668,0.0126233,0.00373679,0.00530682,0.00491789,0.00971106,0.00865993,0.00485884,0.00274806,0.00445194,0.00197282,0.00494803,0.00365612,0.00392438,0.00235303
1,0.390917,0.222256,0.0460512,0.122923,0.0731281,0.0576459,0.032611,0.0118978,0.0147351,0.0115479,0.019123,0.0183956,0.0144443,0.0139805,0.00931257,0.0121522,0.00345395,0.00512202,0.00478203,0.00790914,0.00851111,0.00552669,0.00137241,0.00420963,0.00204429,0.00496429,0.00513128,0.004953,0.00234707
1,0.388272,0.218931,0.058715,0.125665,0.0706015,0.0545416,0.0274948,0.0173339,0.0150709,0.0132512,0.0174696,0.0150791,0.0136611,0.0129439,0.0105485,0.00896727,0.00206033,0.00721216,0.00667621,0.0105217,0.00481671,0.00697991,0.00394453,0.00489719,0.0016289,0.00304214,0.00367542,0.00346749,0.00347282
1,0.295664,0.225133,0.117294,0.0577351,0.0802928,0.0406836,0.00927461,0.0222177,0.0118331,0.0125544,0.00732066,0.01432,0.0120502,0.00871124,0.00982609,0.0138991,0.00501999,0.00751123,0.00503762,0.00354156,0.00437577,0.00111004,0.00332658,0.00407902,0.0020279,0.00338685,0.000755813,0.00242436,0.00278962
1,0.372769,0.221288,0.0759968,0.0766859,0.0973558,0.0514711,0.0220667,0.0176088,0.0184802,0.0161729,0.0150018,0.00949741,0.0088447,0.0090171,0.00475808,0.00596058,0.0119157,0.00807921,0.00538821,0.0065717,0.00535656,0.00384569,0.00318605,0.00373096,0.00357847,0.00557859,0.00141735,0.00333567,0.00357386
1,0.369883,0.217472,0.0929218,0.0693522,0.101509,0.0441913,0.0140764,0.0182398,0.0165244,0.0132164,0.0116281,0.0116666,0.00884932,0.0111461,0.00429004,0.00787314,0.010989,0.00656755,0.00448919,0.00673397,0.00539515,0.00312926,0.0028793,0.00401825,0.00408816,0.00625973,0.00292948,0.00230366,0.00261787
1,0.354262,0.220162,0.0760934,0.074523,0.0941342,0.0456106,0.0241215,0.0173427,0.0184016,0.0169018,0.0160068,0.0102187,0.0090467,0.00749714,0.0051555,0.0067573,0.0105165,0.0088891,0.00580612,0.00727262,0.00531472,0.0039349,0.0041548,0.00398654,0.00433818,0.00658532,0.00187769,0.00321989,0.00460433
1,0.288728,0.223035,0.130624,0.0633553,0.0728751,0.0413031,0.0192815,0.0231053,0.0105144,0.0115841,0.00895708,0.0114471,0.0127951,0.00666393,0.0061351,0.012632,0.00577502,0.00743988,0.00470095,0.00526166,0.00360402,0.000896079,0.00196332,0.00337675,0.00324029,0.00339395,0.00284634,0.00158878,0.00255827
1,0.320178,0.237198,0.143963,0.0641649,0.0864682,0.0297379,0.00951925,0.0165221,0.0190023,0.00775957,0.00775855,0.0120153,0.0117676,0.00615515,0.00507763,0.0109351,0.00387086,0.00597664,0.00748217,0.00378273,0.00189147,0.00320818,0.00358914,0.00387931,0.00276948,0.00185167,0.00308378,0.00177913,0.00154899
1,0.317771,0.236002,0.143731,0.0646417,0.0846283,0.0305687,0.0104033,0.0167565,0.0196391,0.00797466,0.00760716,0.0109177,0.010755,0.00640062,0.00577901,0.010625,0.00465046,0.00562758,0.00751287,0.00433562,0.00213431,0.00286186,0.00397091,0.00354822,0.00258715,0.00144644,0.00293961,0.00184946,0.00202648
1,0.308207,0.21801,0.112892,0.05747,0.089664,0.0347926,0.00983684,0.0131209,0.020279,0.00670561,0.00789537,0.0090873,0.00916528,0.00710769,0.00558821,0.0110386,0.0082155,0.00680404,0.00686471,0.00459802,0.00278845,0.00400716,0.002478,0.00244305,0.00364839,0.00260406,0.00221336,0.002943,0.00222777
1,0.306473,0.217419,0.120334,0.0589228,0.086051,0.0310494,0.00654542,0.0159991,0.0170645,0.00493386,0.00642964,0.00954748,0.00917545,0.00801945,0.00578615,0.011315,0.00858781,0.00649871,0.00726028,0.0045689,0.0019445,0.00347014,0.0024552,0.00222556,0.00337162,0.00303854,0.00153795,0.00382995,0.00189573
1,0.308215,0.220132,0.119002,0.0586844,0.0921371,0.034287,0.010895,0.0155501,0.0202026,0.00506085,0.00727099,0.00939072,0.00787484,0.00809569,0.00518794,0.0103614,0.00824894,0.00671618,0.00638909,0.00471546,0.00283069,0.00372965,0.00150778,0.00235684,0.00283463,0.0029754,0.00305458,0.00307764,0.00242127
1,0.414061,0.19438,0.0604867,0.103734,0.0759608,0.0736764,0.0347673,0.00743783,0.0247276,0.0163293,0.0185215,0.00861904,0.0100606,0.00874226,0.00610841,0.00755183,0.00684339,0.0109018,0.0092553,0.00469024,0.00249642,0.00355455,0.00556916,0.00766329,0.00561119,0.00578113,0.00217052,0.0015004,0.00384477
1,0.442992,0.194954,0.0595228,0.111726,0.0794219,0.0775364,0.0330372,0.00801689,0.019465,0.0170776,0.0192053,0.0161272,0.0119917,0.00949379,0.00635263,0.00733114,0.00994209,0.0070432,0.00288129,0.0130778,0.00405823,0.00400789,0.00779933,0.00481103,0.00819598,0.0052451,0.00303445,0.00229481,0.00394557
1,0.462532,0.201837,0.0962675,0.111336,0.0808546,0.0536231,0.0284266,0.015647,0.0120423,0.0176699,0.0171024,0.0226452,0.0179862,0.0133558,0.00362004,0.00380094,0.00777608,0.00861163,0.00834859,0.00940896,0.00459828,0.00416108,0.00355178,0.00530358,0.00546418,0.00786932,0.00639602,0.00292068,0.000873347
1,0.470429,0.205453,0.0929049,0.120147,0.0818174,0.0566665,0.0274074,0.0147422,0.0124203,0.0188501,0.0190767,0.0228236,0.0167836,0.0137658,0.00316355,0.00413505,0.00708991,0.00877125,0.010407,0.00776523,0.0042796,0.00483305,0.00297633,0.00501575,0.00449328,0.00702123,0.00763728,0.00272602,0.000880662
1,0.384751,0.210363,0.0654678,0.0872204,0.0708617,0.0640378,0.0381339,0.0117009,0.0288008,0.0194481,0.0215519,0.00803864,0.0111872,0.00919785,0.00469626,0.0045451,0.00664974,0.00535739,0.01117,0.00347386,0.00500195,0.00560039,0.00573999,0.00394586,0.00617319,0.00333951,0.00194106,0.00307621,0.00376503
1,0.362848,0.198601,0.0475404,0.10417,0.0764453,0.0624929,0.0473565,0.00640347,0.0216196,0.0170017,0.0169562,0.00678741,0.0138079,0.00902024,0.00746597,0.00880037,0.00733926,0.00310589,0.0104655,0.0033521,0.00597935,0.00194718,0.00279876,0.00611976,0.00777943,0.00383366,0.00482153,0.00226112,0.000796285
